Deposit type,Co,Ni,Cu,Zn,As,Se,Ag,Sb,Te,Au,Pb,Bi
Porphyry Cu-Mo,83.51,279.75,194.56,39.34,325.5,127.5,8.55,44.43,0.71,0.12,207.72,1.2
Porphyry Cu-Mo,136.77,348.13,242.75,73.44,337.9,127.3,9.17,49.24,0.71,0.12,226.75,1.23
Porphyry Cu-Mo,93.19,285.79,236.7,41.0,312.1,123.7,8.44,43.89,0.76,0.12,212.26,1.24
Porphyry Cu-Mo,88.3,234.7,236.78,16.18,263.7,191.7,5.42,290.15,0.7928571428571428,0.07,326.96,3.18
Porphyry Cu-Mo,93.12,248.55,200.34,14.37,286.2,194.2,5.49,294.66,0.7928571428571428,0.08,302.25,3.51
Porphyry Cu-Mo,98.82,250.79,213.33,126.94,270.0,147.0,6.14,347.04,1.2342857142857144,0.08,427.03,3.87
Porphyry Cu-Mo,98.51,254.33,263.51,102.42,324.0,158.0,7.44,399.28,0.5771428571428572,0.1,303.84,4.05
Porphyry Cu-Mo,230.3,316.04,228.69,124.86,356.0,41.1,9.96,40.37,0.4585714285714286,0.12,240.8,5.23
Porphyry Cu-Mo,231.97,432.57,203.47,75.78,686.0,71.4,13.06,134.34,0.5199999999999999,0.18,326.71,6.12
Porphyry Cu-Mo,204.34,406.81,128.93,77.96,296.0,54.9,9.18,42.9,3.597142857142857,0.16,316.66,6.95
Porphyry Cu-Mo,369.86,669.24,274.31,225.49,1041.0,82.8,27.7,104.08,2.045714285714286,0.25,521.52,10.05
Porphyry Cu-Mo,449.23,731.77,426.71,138.36,1441.0,143.0,23.99,100.86,1.7257142857142858,0.3,693.92,15.68
Porphyry Cu-Mo,4.02,580.93,82.62,0.73,1231.0,199.9,1.86,35.68,0.13,0.01,66.02,0.38571428571428573
Porphyry Cu-Mo,0.03,53.65,96.06,1.42,474.0,170.1,1.46,24.76,0.5385714285714286,0.011428571428571429,81.18,0.32714285714285707
Porphyry Cu-Mo,1.3,165.17,581.6,0.77,1612.0,236.2,1.84,86.78,0.7442857142857143,0.011428571428571429,73.46,0.02
Porphyry Cu-Mo,0.4,55.16,173.06,1.3,800.0,112.9,0.8,21.52,0.2057142857142857,0.01,69.53,0.03
Porphyry Cu-Mo,0.21,58.24,323.61,3.82,510.0,105.4,1.6,18.55,0.4728571428571428,0.02285714285714286,67.09,0.04
Porphyry Cu-Mo,1.39,194.3,207.45,1.5,1457.0,224.8,2.33,43.45,0.4628571428571429,0.01,123.81,0.04
Porphyry Cu-Mo,2.4,195.62,235.3,20.65,996.0,144.0,1.7,49.98,0.2785714285714286,0.01,55.25,0.05
Porphyry Cu-Mo,3.56,340.65,1593.43,3.58,1396.0,151.4,7.6,131.12,0.17,0.01,76.77,0.07
Porphyry Cu-Mo,10.61,1107.23,315.57,1.69,743.0,130.6,3.55,58.76,0.25,0.02,111.24,0.09
Porphyry Cu-Mo,2.04,320.6,2082.0,5.22,944.0,60.6,8.0,126.43,0.25,0.01,58.31,0.09
Porphyry Cu-Mo,1.25,420.51,232.76,1.89,1151.0,128.9,4.55,54.13,0.29,0.01,68.26,0.11
Porphyry Cu-Mo,1.02,336.72,85.8,11.07,479.0,196.6,1.15,13.1,0.7757142857142857,0.05,80.18,0.12
Porphyry Cu-Mo,9.94,739.52,2703.27,9.85,1332.0,119.2,10.63,168.69,0.47,0.02,96.94,0.13
Porphyry Cu-Mo,26.3,1620.41,877.62,1.71,2164.0,290.1,10.92,229.37,0.43,0.03,249.05,0.14
Porphyry Cu-Mo,8.84,548.94,1013.54,3.27,1437.0,184.7,8.92,135.91,0.46,0.04,234.56,0.15
Porphyry Cu-Mo,3.87,479.88,849.03,2.4,1244.0,164.4,10.62,131.25,0.46,0.03,236.57,0.22
Porphyry Cu-Mo,7.64,88.7,78.33,43.04,866.6,436.6,250.61,172.67,0.4485714285714285,0.03,1248.99,0.69
Porphyry Cu-Mo,23.68,322.63,140.33,2067.0,142.2,149.7,14.62,39.29,0.44,0.29,211.24,1.32
Porphyry Cu-Mo,26.88,310.64,113.64,16.73,521.9,270.6,146.55,154.06,0.43,0.1242857142857143,905.24,1.48
Porphyry Cu-Mo,18.61,350.66,219.29,3.24,784.2,183.6,39.72,67.35,0.44142857142857145,0.014285714285714285,462.97,1.55
Porphyry Cu-Mo,22.72,258.49,122.92,28.98,569.6,290.2,164.58,183.81,0.29,0.12714285714285717,998.94,1.8
Porphyry Cu-Mo,40.58,408.21,274.32,18.48,450.0,215.5,102.51,120.25,0.52,0.022857142857142857,679.89,2.77
Porphyry Cu-Mo,40.45,496.73,323.15,78.05,582.7,270.5,133.98,170.48,0.98,0.07571428571428572,1475.52,3.02
Porphyry Cu-Mo,40.8,503.28,285.82,28.74,475.2,258.2,112.27,132.11,0.75,0.05,1066.09,3.13
Porphyry Cu-Mo,49.32,454.38,338.29,60.71,686.8,274.8,31.9,116.1,1.45,0.04857142857142858,317.07,3.46
Porphyry Cu-Mo,12.83,165.54,302.55,24.34,678.0,34.7,2.9,40.13,0.31,0.05,170.95,0.43
IOA,3.32,474.88,0.16,0.89,2797.56,86.12,0.52,0.28,3.77,0.2942857142857143,1.34,0.31
IOA,1.88,0.63,0.13,0.86,137.27,1.24,0.41,0.96,0.82,0.38500000000000006,19.265142857142855,0.27
IOA,2310.0,11.84,0.142,0.285,0.999,2.411,2.0365714285714285,1.859857142857143,0.04,0.02,23.694571428571425,1.0005714285714287
IOA,28.84,1.157,0.147,0.414,2.211,0.188,0.6975714285714286,0.044,1.43,0.052,1.49,0.066
IOA,87.51,27.56,0.17,0.53,1374.26,73.61,1.3242857142857143,0.26,12.37,0.47,0.94,0.43
IOA,35.66,158.7,0.173,0.327,37.23,5.063,0.018,0.17271428571428574,0.07,0.051,2.767857142857143,0.7278571428571429
IOA,39.0,0.415,0.178,0.363,15.39,0.045,0.23,0.012,1.922857142857143,0.12785714285714286,0.009,0.033
IOA,111.76,0.58,0.18,0.38,3116.39,22.75,7.281428571428571,0.43,0.58,0.17,847.8985714285715,0.39
IOA,0.23,2.88,0.18,0.28,13.15,6.907428571428571,0.6727142857142858,0.19,11.077142857142857,0.03514285714285714,0.19,0.63
IOA,0.66,0.27,0.18,0.96,1243.47,16.34,0.12,57.69571428571429,126.94,0.11,0.45,0.38
IOA,34.22,1.107,0.185,0.451,0.208,0.056,0.384,0.008,2.41,0.056571428571428564,0.232,0.029
IOA,293.4,117.8,0.188,0.268,7.2,0.06,0.054,0.10900000000000001,21.351428571428578,0.03642857142857143,2.796,0.033
IOA,49.51,0.915,0.197,0.38,0.049,0.101,0.451,0.05442857142857142,15.58,0.051,0.829,0.045
IOA,22.9,22.58,0.207,0.333,6.597,3.492,1.2161428571428572,0.028571428571428577,0.14,0.031285714285714285,2.318,2.087
IOA,37.04,0.253,0.222,0.544,18.02,0.038,2.954,0.074,5.58,0.095,2.267,0.32
IOA,183.5,13.83,0.228,0.389,197.4,1.795,0.28314285714285714,1.2338571428571428,0.15,0.43714285714285717,9.655285714285714,2.0438571428571426
IOA,21.9,63.64,0.229,0.411,8.037,2.851,0.034,0.01,0.07,0.018857142857142857,2.4768571428571424,1.8741428571428573
IOA,23.09,16.64,0.03,0.523,43.2,2.812,3.1969999999999996,0.2777142857142857,0.11,0.023,10.760714285714286,12.988000000000001
IOA,11.03,18.07,0.06,0.144,33.28,1.306,0.036,0.48228571428571426,7.184285714285715,0.08357142857142859,0.102,0.075
IOA,12.44,0.097,0.063,0.382,1.959,0.024,0.077,0.07185714285714286,3.012857142857143,0.04142857142857143,0.009,0.009
IOA,0.062,1.358,0.109,0.496,109.0,2.086,0.032,1.7797142857142856,0.04,0.065,19.291714285714285,12.268571428571429
IOA,0.91,1.25,0.11,1.16,57.5,1.61,0.6532857142857142,0.33,0.19,0.3661428571428571,3.4705714285714286,0.16
IOA,36.52,0.102,0.116,0.256,15.69,0.252,0.7101428571428572,0.033,1.28,0.042,0.026,0.007
IOA,12.61,3.884,0.129,0.388,0.377,0.075,0.4582857142857142,0.06414285714285714,5.63,0.006,0.029,0.023
IOA,25.5,0.384,0.155,0.518,12.52,0.169,0.064,0.033,0.42,0.046,2.111,0.025
IOA,11.05,22.8,0.159,0.364,7.103,0.081,0.016,0.026,1.99,0.02114285714285714,0.019,0.018
IOA,33.37,0.187,0.233,0.263,16.16,0.419,0.7101428571428572,0.033,0.58,0.12557142857142858,0.344,0.012
IOA,11.17,38.01,0.239,0.38,10.88,0.539,1.1441428571428571,0.023000000000000003,0.09,0.024,0.265,0.014
IOA,0.41,0.6,0.24,0.97,1735.98,12.99,11.564285714285715,367.02,23.28,0.34,450.27285714285716,0.19
IOA,24.37,0.316,0.244,0.76,1.309,0.18,0.6982857142857143,0.007,13.454285714285716,0.04071428571428571,5.548,0.108
IOA,1.227,10.04,0.245,0.485,0.168,0.029,0.392,0.023,8.51,0.023,4.832,0.404
IOA,16.25,15.13,0.248,0.397,4.964,0.055,0.18057142857142858,0.032,22.62,0.009,0.327,0.132
IOA,5.43,1.55,0.25,0.49,1682.88,3.14,0.16,85.95857142857143,0.42,1.23,0.47,0.12
IOA,11.59,17.71,0.27,0.59,784.63,5.78,0.64,0.13,3.98,3.14,0.76,0.72
IOA,0.23,0.5,0.44,0.97,1997.39,3.94,0.19,101.90142857142857,22.62,0.12,0.72,0.22
IOA,83.97,151.7,0.44,0.498,18.76,2.37,0.022,0.026,1.47,0.021285714285714286,3.604,0.179
IOA,0.858,1.1,0.478,0.455,4.181,0.053,0.164,0.037,8.834285714285715,0.027,1.156,2.419
IOA,582.4,67.83,0.944,18.56,3.645,0.043,9.091,0.025,19.85,0.014,21.6,12.05
IOA,0.39,0.32,0.99,1.13,55.36,5.24,0.99,0.5162857142857142,3.96,0.53,0.25,0.38
IOA,0.29,0.33,0.99,1.23,22.76,42.34,3.015857142857143,0.43,0.99,0.2508571428571429,0.65,0.62
IOA,41.28,3.797,1.107,0.331,33.17,0.128,2.975285714285714,0.039,0.29,0.1217142857142857,0.296,0.123
IOA,473.4,773.3,1.15,2.936,14.44,0.133,0.376,0.01,0.4814285714285714,0.024,20.16,1.015
IOA,390.5,220.8,0.484,0.336,3.449,0.163,0.009,0.052,19.13571428571429,0.043,3.175,0.084
IOA,1.498,0.161,0.526,0.73,27.63,0.137,0.245,0.2612857142857143,26.57,0.03,2.72,0.939
IOA,22.86,9.02,0.531,0.42,0.714,0.04,0.069,0.018,67.83,0.11242857142857143,1.991571428571429,0.1697142857142857
IOA,3.405,2.353,0.564,0.39,1.551,0.032,0.40371428571428575,0.156,0.82,0.052,0.022,0.019
IOA,620.7,240.3,0.566,9.756,1.647,0.066,0.448,0.035,19.05857142857143,0.005,25.9,1.701
IOA,25.27,36.18,0.59,0.75,6356.62,0.65,1.3599999999999999,0.58,1.76,3.63,180.0442857142857,2.36
IOA,113.1,178.9,0.62,0.379,8.483,0.126,1.3497142857142854,0.06571428571428571,18.481428571428573,0.016,19.037857142857142,1.1335714285714287
IOA,15.05,0.218,0.66,0.364,2.096,0.094,0.407,0.04,6.23,0.064,0.181,0.145
IOA,40.95,8.514,0.666,0.679,49.53,0.242,0.19,0.008,3.77,0.025,0.604,0.029
IOA,81.73428571428572,5.86,0.71,0.52,1354.28,2.38,0.18,0.62,0.99,0.29,0.34,0.65
IOA,4.21,124.62857142857145,0.35,0.84,392.14,0.54,2.5157142857142856,2.072857142857143,0.12,0.32,0.37,0.19
IOA,3.138,155.1,0.378,0.32,10.32,1.589,0.153,0.09814285714285716,0.05,0.043,3.37,1.529
IOA,638.9,266.5,0.397,0.422,2.604,0.03,9.702285714285713,0.029142857142857144,18.602857142857143,0.02214285714285714,2.106,0.039
IOA,22.2,0.141,0.404,1.487,2.849,0.269,0.51,0.037,3.78,0.061,1.406,0.019
IOA,1223.0,37.06,0.416,0.368,5.277,1.669,10.212428571428573,1.7764285714285715,2.6628571428571424,0.03828571428571429,2.808,0.147
IOA,19.59,1.525,0.428,0.357,0.592,0.118,0.428,0.06028571428571428,12.178571428571429,0.036,2.985,0.219
IOA,18.12,17.74,0.27,0.61,261.18,2.41,0.46,0.41,12.938571428571427,0.26,2.97,0.41
IOA,10.85,7.642,0.278,0.517,2.136,0.051,0.3874285714285714,0.006,0.22,0.030571428571428572,0.034,0.048
IOA,1.26,0.7,0.28,0.52,5736.02,3.69,0.66,0.59,0.06,0.11,265.63,0.67
IOA,56.5,4.167,0.293,0.189,74.36,2.732,3.1039999999999996,0.029,0.11,0.11514285714285717,0.022,0.018
IOA,17.74,16.4,0.301,0.384,0.329,0.014,0.05,0.008,16.615714285714283,0.033857142857142856,0.005,0.085
IOA,7.735,5.073,0.323,0.407,47.35,0.605,0.065,0.008,0.09,0.06,7.794,18.810000000000002
IOA,331.8,195.5,0.33,0.696,328.4,3.915,0.091,1.839142857142857,0.07,0.0812857142857143,0.096,0.497
IOA,477.67,83.63,0.34,0.64,1767.27,53.49,0.24,0.27,2.16,0.21,0.41,0.74
IOA,0.31,0.21,0.34,0.8,263.57,7.6,0.18,1.3957142857142857,42.35,0.23,0.72,3.38
IOA,29.76,23.16,0.341,1.174,8.903,0.216,0.057,0.05642857142857143,19.859999999999996,0.11242857142857145,0.553,0.33
IOA,9237.0,7.054,0.342,0.489,53.41,2.095,0.017,0.012,0.08,1.0437142857142856,0.04,0.027
IOA,1205.0,554.6,0.432,0.597,11.48,0.184,0.061,0.029571428571428575,0.39999999999999997,0.021,2.469,0.394
IOA,5.906,0.845,0.73,0.338,1.08,0.198,0.395,0.04,4.28,0.029285714285714283,1.738,0.058
IOA,670.2,1135.0,0.739,0.252,19.81,3.142,0.24942857142857147,0.07114285714285715,0.4928571428571429,0.10142857142857144,0.077,0.008
IOA,489.8,9.416,0.754,0.792,3.887,3.831,0.178,0.033571428571428565,0.13,0.04042857142857143,0.943,0.334
IOA,1.727,5.001428571428572,0.769,0.367,1.416,0.06,0.19828571428571432,0.014,0.19,0.013,0.09,0.072
IOA,26.55,839.62,0.78,0.56,386.34,17.37,0.12,0.34,1.43,0.15,0.14,0.24
IOA,374.0,118.6,0.793,9.946,3.071,0.13428571428571429,0.108,0.018,22.065714285714286,0.049,12.66,0.255
IOA,1132.0,608.3,0.795,0.569,16.73,0.392,0.048,0.029571428571428575,0.5971428571428571,0.07,3.635,0.142
IOA,92.6,92.94,0.816,0.365,7.689,0.158,0.044,0.05042857142857143,20.831428571428575,0.008,0.15,0.029
IOA,0.32,0.31,0.84,0.86,3.95,0.43,0.24542857142857147,0.93,8.834285714285715,0.03371428571428571,0.45,0.45
IOA,102.1,1.867,0.848,0.45,0.719,0.34,0.797,0.054714285714285715,0.99,0.022,1.381,0.12
IOA,414.5,147.1,0.862,0.315,9.952,0.15,0.079,0.011,19.85,0.047,9.143,0.364
IOA,1185.0,363.0,0.89,0.38,6.512,0.062,0.092,0.061,18.46857142857143,0.03828571428571429,16.26,0.158
IOA,0.48,1.59,2.75,0.83,51.9,2.52,0.37,0.66,15.58,2.17,1.38,42.55
IOA,64.9,15.2,2.824,0.672,2.736,0.084,3.106,0.063,11.571428571428571,0.02,10.64,4.565
IOA,10.8,4.008,2.882,2.778,34.2,0.147,0.948,0.022,14.8,0.061,19.23,19.46
IOA,25.07,2.278,2.907,0.472,24.1,0.053,16.56,1.403,2.75,0.044,22.6,11.31
IOA,36.65,7.85,2.93,2.74,13.15,13.56,0.09,0.047857142857142855,7.768571428571428,0.58,0.5,1.63
IOA,0.27,0.3,1.28,1.39,176.6,22.36,0.14,0.16,26.57,1.12,19.53,5.929999999999999
IOA,30.13,0.675,1.285,0.555,6.385,0.073,1.89,0.143,12.37,0.054714285714285715,14.04,0.593
IOA,188.8,152.6,1.288,0.838,10.43,0.112,0.056,0.047,18.61285714285714,0.02,8.091,0.215
IOA,593.4,284.3,1.317,0.345,9.078,0.14,0.136,0.008,18.602857142857143,0.028142857142857143,16.4,0.361
IOA,15.6,11.86,1.348,1.045,1.863,0.065,0.096,0.268,26.47,0.03142857142857143,3.742,12.48
IOA,0.3,0.8,1.37,0.7,649.93,7.8,0.54,51.410000000000004,67.83,0.96,0.69,0.29
IOA,340.7,91.74,1.477,0.493,4.013,0.264,0.055,0.033,22.06571428571429,0.029,0.551,0.009
IOA,0.83,0.14,1.53,1.42,663.73,24.55,3.3628571428571434,51.410000000000004,44.47,0.24,0.22,0.7
IOA,374.0,112.0,1.609,8.436,5.626,0.045,0.9,0.075,22.06571428571429,0.061,44.08,1.871
IOA,36.91,59.92,1.614,0.498,1.057,0.061,0.088,0.011,126.94,0.035,0.455,6.568
IOA,922.9,344.5,1.637,2.904,9.115,0.089,0.902,0.03271428571428572,18.527142857142856,0.112,15.0,1.913
IOA,0.28,0.38,1.68,0.7,276.11,1.73,0.57,1.3957142857142857,14.8,1.28,20.849999999999998,0.66
IOA,4.48,485.45,1.75,0.51,2144.23,48.16,4.945714285714287,0.12,3.78,0.71,0.23,0.17
IOA,7.471,12.72,0.909,0.91,0.551,0.199,0.191,0.042,3.96,0.029285714285714283,0.08,3.554
IOA,7.864,8.259,0.922,0.573,5.033,0.137,0.092,0.073,44.47,0.051,2.892,2.665
IOA,797.2,251.0,0.931,0.974,5.285,0.033,0.103,0.03,19.05857142857143,0.005,11.77,0.396
IOA,595.2,80.46,1.151,1.594,2.266,0.059,0.163,0.038,19.85,0.05,26.17,7.952
IOA,520.3,125.1,1.17,18.54,4.111,0.083,0.206,0.032,19.85,0.033,24.48,0.354
IOA,1.33,25.41,1.24,0.67,83.89,1.46,3.73,0.79,2.41,0.22,69.5,24.45
IOA,5.38,15.77,1.26,0.48,5833.72,2.18,1.86,0.72,1.28,0.35,22.48,13.48
IOA,5.387,1.615,1.271,0.441,4.165,0.093,10.62,0.762,3.95,0.039,14.86,1.983
IOA,12.61,13.19,2.178,5.199,30.05,0.06,2.936,0.14,0.12,0.4282857142857143,29.59,53.71
IOA,0.95,0.15,2.35,0.28,3784.86,12.0,3.4842857142857144,0.19,19.55,1.68,0.94,0.34
IOA,5.344,27.22,2.502,1.569,0.404,0.6418571428571429,7.625,0.049,2.44,0.02,15.27,10.56
IOA,0.79,2.22,2.53,0.66,9736.47,12.12,0.37,0.81,6.23,1.91,0.5,5.3
IOA,121.3,88.11,2.634,27.24,10.16,0.118,6.388,0.019,21.34285714285715,0.025285714285714283,10.76,1.232
IOA,5.85,124.55,2.66,0.33,1853.39,29.66,1.51,1.63,2.75,0.99,18.25,0.14
IOA,0.39,0.2,1.86,0.62,5129.15,0.84,0.15,0.23,0.13,1.13,6.47,2.74
IOA,0.36,3.75,1.98,0.5,5981.55,2.19,0.21,0.24,5.63,0.37,1.3,23.86
IOA,374.1,144.0,3.024,8.572,7.685,0.175,24.6,0.446,19.85,0.02,47.27,3.324
IOA,554.0,97.12,3.425,1.11,3.881,0.058,9.449,0.036,19.13571428571429,0.032857142857142856,17.7,5.38
IOA,213.9,97.73,3.517,105.8,2.603,0.11785714285714287,2.088,0.082,20.297142857142862,0.024,84.11,1.396
IOA,14.96,0.47,3.53,0.4,0.76,2.02,1.2,0.27,0.13,0.02,3.99,3.39
IOA,1.015,24.88,3.533,0.508,46.18,2.034,1.644,0.346,4.531428571428571,0.033,0.208,6.28
IOA,14.05,21.79,3.597,0.476,9.774,0.142,0.1757142857142857,0.061,19.55,0.01,0.24,0.592
IOA,713.2,162.5,8.877,108.9,8.717,0.157,57.411,0.029142857142857144,21.278571428571432,0.005,100.5,20.54
IOCG,0.35,2.22,7.16,0.44,4177.95,4.26,0.63,0.14,4.28,2.42,0.94,15.59
IOCG,0.32,2.87,7.69,1.23,1726.61,0.44,0.68,0.29,3.95,1.24,1.6,2.64
IOCG,0.07,2.53,7.95,3.34,1961.72,1.43,1.47,595.59,0.03,0.05,14.51,0.94
IOCG,29.35,8.31,8.17,79.86,2571.5,7.28,14.27,21.54,0.12,0.17,5685.31,15.75
IOCG,20.54,4.04,8.6,0.59,7524.85,3.99,0.31,4.41,0.09,0.67,20.0,0.98
IOCG,46.92,9.345,8.62,5.285,0.858,2.0434285714285716,0.153,0.08199999999999999,42.35,0.12028571428571429,1.667,8.819
IOCG,12.2,98.97,8.78,2.99,3757.48,1.12,0.88,0.14,46.35,0.83,2.96,14.25
IOCG,2.867142857142857,0.24,21.38,1.3,4987.34,0.12,7.13,42.0,2.771428571428572,2.2,411.79,22.5
IOCG,28.31,81.64,24.16,8.93,2007.84,2.09,16.43,1223.31,0.04,0.06,4784.22,27.71
IOCG,0.58,4.49,25.26,1.23,1886.15,0.63,9.34,7.48,0.17,1.37,624.59,8.67
IOCG,154.1,5.49,29.3,1.66,656.37,3.74,8.74,3.43,0.14,0.01,2534.06,14.4
IOCG,0.06,1.94,31.81,0.81,9935.27,4.63,1.34,16.78,0.09,0.68,69.87,1.5
IOCG,2.74,3.15,33.08,0.62,6913.67,4.11,0.73,22.72,0.11,0.75,91.29,4.91
IOCG,97.42,446.68,33.96,2.5,97.51,2.95,7.06,62.62,0.04,0.3,245.76,1.38
IOCG,89.22,100.78,358.85,171.26,3108.02,4.22,0.61,1.32,0.04,0.03,80.83,0.33
IOCG,1.35,0.89,411.36,2.4842857142857144,406.94,2.19,8.59,3.55,10.108571428571427,0.01,127.22,5.83
IOCG,2.07,1.39,450.72,1.56,238.59,1.74,30.22,30.55,0.12,0.05,767.5,342.98
IOCG,0.65,3.72,10.57,2.93,1146.17,0.9,1.5,401.4,0.1,0.06,152.05,3.06
IOCG,19.03,95.54,10.85,4.89,1903.86,6.33,61.7,2556.51,0.19,0.03,2445.65,11.84
IOCG,33.79,58.39,12.85,0.517,19.05,0.08,8.098,0.21,0.58,0.019714285714285715,1.136,2.04
IOCG,1.6,1.0057142857142858,16.49,0.44,678.2,5.0442857142857145,3.87,18.28,6.078571428571429,0.84,748.57,0.99
IOCG,26.5,3.376,3.798,0.543,21.98,0.083,0.739,0.017,1.76,0.029,2.991,0.052
IOCG,1.36,31.25,3.84,0.8957142857142857,1756.0,0.28,0.39,1.72,0.29,0.6742857142857143,0.99,5.64
IOCG,13.71,13.09,4.33,1.3894285714285712,237.88,5.9308571428571435,0.86,0.05,5.69,0.465,2.51,9.54
IOCG,3.516,1.15,4.414,0.631,68.5,0.161,58.99,0.08,23.28,0.344,264.2,213.8
IOCG,2.867142857142857,0.35,4.96,1.28,4952.99,3.48,0.26,0.79,5.58,2.26,2.34,5.44
IOCG,0.28,0.74,5.23,1.82,43.61,0.75,0.7,2.69,0.58,0.62,3.72,15.27
IOCG,0.13,0.19,5.46,1.52,5532.66,17.48,0.2,0.92,2.44,4.48,0.79,0.29
IOCG,1.2,3.31,5.49,1.91,754.42,1.54,0.44,345.63,0.11,0.07,13.0,0.9
IOCG,220.6,100.4,5.509,41.59,5.715,0.068,2.767,0.133,20.29714285714286,0.006,107.2,4.679
IOCG,5.075714285714286,0.26,6.34,1.33,6116.21,3.78,0.46,0.19,2.52,2.51,1.43,11.63
IOCG,0.12,0.24,6.37,1.5,1491.38,22.56,0.57,0.97,26.47,0.58,24.85,1.75
IOCG,0.3,0.49,6.73,0.96,37.16,13.18,0.8877142857142857,0.5285714285714286,1.47,0.63,5.718857142857142,0.29
IOCG,1.69,1.26,7.05,0.532,15.3,0.77,3.23,0.18,11.401428571428571,0.05,13.83,5.15
IOCG,0.13,0.7,510.47,1.52,1363.36,2.64,4.75,12.14,0.05,0.08,512.62,3.56
IOCG,1.85,0.64,591.09,4.16,867.95,0.97,27.99,41.23,0.27,0.04,1217.79,525.75
IOCG,1.64,1.07,663.22,1.33,401.03,1.49,48.07,88.74,0.15,0.03,1790.02,252.05
IOCG,0.76,3.17,664.13,2.41,6264.74,3.92,5.4,25.01,0.19,0.76,877.39,7.94
IOCG,14.06,62.78,668.87,39.88,783.4,4.11,2.52,6.28,0.07,0.01,479.06,4.35
IOCG,2.31,2.07,703.68,1.3418571428571429,430.15,1.78,40.26,41.66,6.008571428571428,0.09,1951.79,500.47
IOCG,1.41,0.48,726.24,26.692857142857143,219.79,1.07,60.35,95.92,0.21,0.02,885.14,267.99
IOCG,0.9,0.53,887.93,6.637142857142856,266.45,2.345714285714286,60.98,105.37,0.66,0.05,1028.72,266.8
IOCG,0.05,1.18,39.76,5.66,2540.5,1.14,6.23,1293.8,0.07,0.01,5.59,0.03
IOCG,1.972,0.736,41.02,0.458,0.805,4.892285714285714,17.34,0.232,27.74,0.043,16.45,1018.0
IOCG,15.71,15.67,49.84,4.87,86.2,4.09,0.35,7.02,0.15,0.08,59.38,2.8
IOCG,2.33,3.46,972.55,6.604285714285714,373.64,1.9100000000000004,68.46,137.06,0.34,0.05,1536.28,435.92
IOCG,2.02,1.13,985.63,2.89,639.71,2.278571428571429,52.47,203.28,0.2342857142857143,0.03,880.36,324.76
IOCG,1.31,1.18,1108.19,6.604285714285713,361.52,5.72,8.68,276.63,0.2771428571428572,0.08857142857142859,1277.8,3.15
IOCG,2.26,1.06,1129.45,1.48,730.03,0.79,60.02,160.25,0.33,0.1,1060.32,275.53
IOCG,1.13,1.61,1166.58,34.76,624.75,2.278571428571429,57.32,182.24,0.08,0.05,938.35,296.24
IOCG,0.76,0.63,1250.23,6.604285714285713,481.39,1.55,9.32,333.98,0.17,0.05,1260.69,4.65
IOCG,3.07,2.44,1276.5,6.2777142857142865,87.75,5.388571428571429,2.94,1.87,0.13,0.11785714285714287,48.72,5.02
IOCG,39.91,105.5,1306.66,6.8,2909.92,2.95,2.04,4.18,0.04,0.2,244.51,0.99
IOCG,0.94,0.76,1765.3,6.604285714285715,383.01,3.13,11.97,263.12,0.27714285714285714,0.05,1358.74,4.35
IOCG,1.34,1.28,1956.46,1.5377142857142856,358.14285714285717,4.857142857142857,1.1,0.12,0.65,0.15500000000000003,5.52,0.99
IOCG,0.82,0.61,8872.7,0.7777142857142856,484.23,4.47,19.46,6.66,4.664285714285714,0.58,93.41,5.16
IOCG,0.57,0.74,282.2904285714286,0.25,29.75,0.24,1.2249999999999999,0.21,0.22,0.4,0.18,0.26
IOCG,1.76,0.22,281.4812857142857,0.85,51.71,0.25,0.8131428571428572,0.5322857142857143,1.022857142857143,0.29,4.546857142857143,0.14
IOCG,0.43,0.55,374.0314285714286,0.78,1568.34,1.59,2.117142857142857,0.2,1.99,0.6042857142857142,86.63,3.968571428571429
IOCG,0.32,0.11,1565.7271428571428,0.96,734.53,23.47,0.18,0.26,27.74,0.7185714285714286,0.73,0.23
IOCG,0.13,0.36,315.5827142857143,0.76,14.84,5.3,2.8569999999999998,0.26,4.538571428571428,0.03128571428571429,8.049428571428573,0.21
IOCG,20.07,0.289,0.7982857142857144,0.364,20.08,0.2,0.9002857142857144,0.09885714285714287,2.16,0.035,0.044,0.022
IOCG,3.567142857142857,0.73,62.82,1.2,484.46,9.728571428571428,12.87,12.21,28.21857142857143,0.4742857142857142,125.35,3.6
IOCG,0.49,0.72,63.68,1.77,2312.65,0.62,13.2,111.12,4.872857142857144,0.17,147.35,82.58
IOCG,1.83,0.82,64.94,4.93,793.02,11.43142857142857,6.32,0.85,0.13,0.03,50.58,30.27
IOCG,0.92,0.63,77.42,0.9142857142857144,391.01,6.24,2.55,0.38,0.22,0.6071428571428571,10.5,4.97
IOCG,4.17,1.0,87.2,1.98,0.66,6.11,1.36,3.32,0.08,0.01,7.46,0.28
IOCG,1.11,0.56,136.74,1.3599999999999999,1680.89,10.094285714285714,7.17,1.31,8.45,0.6742857142857143,60.36,18.53
IOCG,1.78,1.36,157.04,4.22,1994.82,0.65,18.13,1.65,0.81,0.22,101.58,134.17
IOCG,1.69,1.11,192.78,13.29,2525.71,1.64,10.7,5.92,5.4399999999999995,0.11,111.12,90.02
IOCG,101.57,73.91,228.69,43.8,2238.37,4.6,5.04,30.45,0.07,0.14,2637.43,7.34
