Deposit type,Co,Ni,Cu,Zn,As,Se,Ag,Sb,Te,Au,Pb,Bi
Sedimentary pyrite,122.21,116.18,236.59,167.45,745.2,15.9,0.59,5.95,0.63,0.07,196.79,3.33
Sedimentary pyrite,115.04,123.7,130.19,174.17,672.3,2.7,0.6,4.62,0.27,0.02,230.03,4.34
Sedimentary pyrite,155.48,177.22,239.58,77.74,925.1,2.4,0.9,11.4,1.56,0.03,421,4.67
Sedimentary pyrite,129.4,132.52,161.31,267.19,529,4.3,0.4,6.39,0.42,0.12,260.63,5.78
Sedimentary pyrite,156.17,153.42,168.88,231.98,366.9,3,0.62,5.49,0.91,0.03,251.34,6.82
Sedimentary pyrite,340.22,374.79,233.89,131.98,382.2,4.4,0.84,12.01,1.1,<0.01,440.69,12.76
Sedimentary pyrite,177.17,57.45,69.96,173.03,165.5,3.1,0.49,1.7,0.71,<0.01,102.1,16.02
Sedimentary pyrite,185.11,57.21,46.38,109.65,167.5,4.2,0.41,1.36,1.04,0.02,75.05,19.21
Sedimentary pyrite,615,560.58,458.68,205.27,842.5,11.2,2.1,26.3,2.12,0.05,947.58,20.65
Sedimentary pyrite,604.79,783.46,1072.36,161.2,1104.8,16.4,2.64,43,5.65,0.16,1083.32,24.83
Sedimentary pyrite,166.21,58.09,53.32,87.1,116.9,1.5,0.32,3.69,1.24,0.02,93.41,27.69
Sedimentary pyrite,263.61,98.85,80.4,169.85,157.2,2.8,0.74,2.18,1.82,0.04,157.94,30.93
Sedimentary pyrite,253.18,98.05,74.01,201.3,158.3,3.2,0.58,2.07,1.5,0.02,140.02,30.96
Sedimentary pyrite,288.98,115.02,80.92,194.79,155.2,4.8,0.86,2.41,1.89,0.02,163.23,33.51
Sedimentary pyrite,231.07,90.87,56.87,152.69,141.9,<0.78,0.47,1.67,1.34,<0.01,166.08,49.01
Sedimentary pyrite,370.87,108.49,79.35,196.49,246.8,2.9,0.8,7.12,2.82,0.06,262.92,68.93
Sedimentary pyrite,487.46,121.63,90.07,214.11,183.5,4.8,0.87,9.63,3.53,0.04,333.79,90.7
Sedimentary pyrite,594.36,128.77,112.66,93.19,210.5,3,1.08,15.1,4.1,0.06,253.18,95.21
Sedimentary pyrite,562.55,131.07,111.22,106.66,174.6,4,0.91,12.33,3.39,0.07,248.2,98.3
Sedimentary pyrite,573.3,137.66,122.67,115.39,169,3.8,1.09,11.33,3.94,0.08,283.88,107.11
Sedimentary pyrite,87.12,367.45,239.8,29.98,253,1.1,1.14,12.51,0.17,<0.01,145.25,0.48
Sedimentary pyrite,272.32,540.96,260.48,40.81,258,2.9,2.04,14.15,0.14,<0.01,335.91,0.52
Sedimentary pyrite,314.5,711.22,346.25,47.35,246,1.7,2.66,14.29,0.37,<0.01,282.82,0.56
Sedimentary pyrite,614.89,1274.73,44.96,623.64,400,7.6,0.67,102.96,0.47,<0.01,445.29,0.57
Sedimentary pyrite,624.64,528.11,305.69,121.99,396,2.4,2.87,36.88,0.31,<0.01,511.48,0.59
Sedimentary pyrite,394.79,443.69,259.79,2.05,462,1.9,3.09,27.01,0.5,<0.01,415.41,0.69
Sedimentary pyrite,381.55,584.11,299.42,36.46,312,3.1,2.52,17.43,0.17,<0.01,413.2,0.69
Sedimentary pyrite,345.31,569.69,297.3,28.12,326,2.3,2.2,17.79,0.26,<0.01,461.71,0.7
Sedimentary pyrite,382.41,625.22,309.81,31.92,329,2.3,2.51,16.82,0.21,<0.01,404.7,0.7
Sedimentary pyrite,450.12,658.81,347.64,48.59,326,1.6,2.44,17.66,0.28,<0.01,343.04,0.73
Sedimentary pyrite,491.42,716.83,368.37,39.98,353,2.2,2.63,18.15,0.26,<0.01,413.58,0.8
Sedimentary pyrite,690.14,578.45,355.59,141.65,469,2.3,3.29,48.58,0.55,<0.01,735.3,0.88
Sedimentary pyrite,385.86,789,389.28,42.46,348,1.4,2.89,16.98,0.25,<0.01,315.78,0.89
Sedimentary pyrite,609,555.45,374.35,22.4,517,3,4.6,39.74,0.62,<0.01,547.35,0.92
Sedimentary pyrite,514.84,717.91,359.35,44.06,370,1.9,2.52,20.75,0.3,<0.01,434.32,0.98
Sedimentary pyrite,281.24,986.99,359.38,59.25,184,0.9,4.02,5.38,0.15,<0.01,194.28,1
Sedimentary pyrite,240.39,1387.52,354.83,74.39,235,0.8,3.73,12.75,0.22,<0.01,282.77,1.08
Sedimentary pyrite,709.79,567.51,347.67,133.83,484,2.2,3.35,52.25,0.59,<0.01,624.72,1.12
Sedimentary pyrite,222.27,825.61,371.75,76.08,244,0.5,3.37,9.57,0.19,<0.01,161.65,1.17
Sedimentary pyrite,680.97,563.51,401.88,110.95,463,2.1,3.63,49.43,0.65,<0.01,592.94,1.31
Sedimentary pyrite,728.74,672.95,453.89,147.07,470,2.4,3.63,52.93,0.86,<0.01,644.29,1.53
Sedimentary pyrite,572.01,590.12,418.83,95.68,569,2.2,4.11,48.72,0.95,<0.01,698.81,1.57
Sedimentary pyrite,719.15,688.97,413.49,137.38,484.6,2.3,4.04,55.12,0.75,<0.01,665.2,1.59
Sedimentary pyrite,779.07,611.2,411.48,207.26,495.1,2.5,3.42,69.56,0.86,<0.01,712.21,1.59
Sedimentary pyrite,249.21,904.3,346.61,78.08,288.9,1,3.41,12.15,0.26,<0.01,213.61,1.6
Sedimentary pyrite,656.61,574.54,405.64,166.23,426.5,1.4,3.11,54.57,0.82,<0.01,636.37,1.79
Sedimentary pyrite,160.8,997.77,134.37,138.27,278.6,1.2,1.87,13.79,0.71,<0.01,900.38,2.19
Sedimentary pyrite,971.58,1015.99,455.38,118.05,544.6,<0.78,7.92,57.5,1.11,<0.01,899.95,3.26
Sedimentary pyrite,395.5,692.52,305.32,79.72,348.6,1.1,3.35,26.39,0.93,<0.01,625.84,4.32
Sedimentary pyrite,172.45,26.67,59.19,19.82,60.4,2.3,0.12,2.94,0.21,<0.01,232.25,3.68
Sedimentary pyrite,141.14,32.28,59.56,32.63,61.5,2.1,0.16,2.9,0.18,<0.01,181.55,3.99
Sedimentary pyrite,221.08,37.84,50.75,57.56,78.2,2.5,0.25,2.99,0.23,0.01,203.38,5.37
Sedimentary pyrite,196.27,67.65,32.44,180.71,232.1,3.8,0.21,3.58,0.43,<0.01,103.43,8.77
Sedimentary pyrite,136.19,69.1,41.1,271.24,467.1,52.6,0.4,1.03,0.47,0.15,58.03,10.62
Sedimentary pyrite,151.22,69.35,35.01,191.7,455.4,66,0.32,1.13,0.52,0.07,68.74,11.43
Sedimentary pyrite,202.47,97.54,48.8,52.35,108.8,5.6,0.46,3.79,0.83,<0.01,152.91,13.29
Sedimentary pyrite,233.16,116.61,67.35,51.48,1597.5,1.9,0.52,5.93,0.62,0.02,184,17.13
Sedimentary pyrite,506.22,274.91,385.72,165.48,2484,8.1,1.38,12.16,2,0.04,270.76,17.77
Sedimentary pyrite,460.45,228.05,400.13,120.11,2235,7.4,1.41,12.14,2.7,0.08,283.5,17.91
Sedimentary pyrite,276.52,122.86,111.55,62.31,1643.4,2.3,0.59,7.36,1.05,0.03,219.59,18.49
Sedimentary pyrite,378.69,203.42,119.55,105.92,1518.5,2,0.71,7.5,1.61,0.13,221.99,18.51
Sedimentary pyrite,242.43,115.77,100.57,54.92,1590.5,1.5,0.57,7.29,1.12,0.02,214.11,18.94
Sedimentary pyrite,397.31,305.54,390.3,2348.13,1912.1,4.5,1.56,17.49,1.8,0.08,373.39,28.13
Sedimentary pyrite,517.38,367.32,301.82,1754.99,1753.9,12.5,1.38,17.7,2.79,0.09,420.35,30.21
Sedimentary pyrite,586.67,384,422.71,5036.76,2170.9,8.4,1.61,18.12,2.16,0.05,457.72,30.82
Sedimentary pyrite,356.19,186.14,86.27,313.67,527,<0.78,1.71,18.65,1.44,0.04,358.76,38.39
Sedimentary pyrite,555.78,276.58,215.1,48.19,1123,3.3,1.65,23.86,2.4,0.03,549.62,62.69
Sedimentary pyrite,611.25,351.56,161,203.71,492,6.3,1.44,12.34,3.31,0.11,339.32,73.6
Sedimentary pyrite,627.91,667.09,522.56,1.05,1087,3.4,1.43,27.48,6.32,0.03,835.5,73.95
Sedimentary pyrite,12.26,18.36,2.8,5.45,40,1.8,0.02,0.94,0.12,<0.01,8.86,0
Sedimentary pyrite,2.25,8.92,0.18,3.88,11,2.4,<0.01,0.69,0.12,<0.01,1.31,<0.01
Sedimentary pyrite,8.15,11.61,2.55,3.71,27,2.3,0.02,0.75,0.14,<0.01,10.21,<0.01
Sedimentary pyrite,12.21,17.63,5.16,4.66,47,2.5,0.05,1.13,0.09,<0.01,16.51,<0.01
Sedimentary pyrite,16.73,19.33,4.12,3.8,44,2.7,0.03,1.03,0.14,<0.01,17.22,<0.01
Sedimentary pyrite,3.76,9.7,3.02,5.46,22,1,0.02,0.85,0.16,<0.01,6.86,0.01
Sedimentary pyrite,20.31,22.22,1.35,6.35,72,3.2,0.04,0.86,0.15,<0.01,9.16,0.01
Sedimentary pyrite,17.13,18.91,2.27,4.87,50,1.8,0.01,0.9,0.09,<0.01,10.11,0.01
Sedimentary pyrite,34.23,20.23,3.33,1.78,70,3,0.02,0.64,0.1,<0.01,10.6,0.01
Sedimentary pyrite,5.92,10.4,3.41,3.4,72,2.8,0.05,1,0.1,<0.01,22.39,0.01
Sedimentary pyrite,3.7,8.34,3.79,6.91,20,1.8,0.02,1.06,0.15,<0.01,10.16,0.01
Sedimentary pyrite,43.91,24.4,3.07,0.33,86,3.2,0.02,0.64,0.17,<0.01,14.4,0.01
Sedimentary pyrite,18.27,19.62,2.84,7.58,23,1.8,0.02,0.97,0.17,<0.01,12.82,0.01
Sedimentary pyrite,5.67,12.58,0.04,2.91,27,1.7,0.05,0.66,0.22,<0.01,6.82,0.02
Sedimentary pyrite,14.1,15.05,0.61,0.12,14,2,0.01,0.99,0.1,<0.01,5.61,0.02
Sedimentary pyrite,17.21,22,9.95,4.22,72,1.5,0.04,3.36,0.15,<0.01,69.36,0.02
Sedimentary pyrite,10.63,9.58,3.16,1.86,14,1.8,0.01,1.38,0.15,<0.01,15.32,0.02
Sedimentary pyrite,5.03,8.58,2.87,5.81,25,1.6,0.02,0.71,0.13,<0.01,6.73,0.02
Sedimentary pyrite,6.34,12.87,6.07,8.96,11,1.8,0.02,5.85,0.16,0.01,10.11,0.02
Sedimentary pyrite,9.48,17.03,4.23,3.75,35.7,2.1,0.04,1.22,0.1,<0.01,18.26,0.02
Sedimentary pyrite,13.01,16.89,6.47,7.42,19.1,2.2,0.04,1.28,0.14,<0.01,18.65,0.03
Sedimentary pyrite,1.65,6.7,3.86,6.11,6.8,0.9,<0.01,0.51,0.1,<0.01,1.85,0.03
Sedimentary pyrite,33.03,25.24,10,3.86,56.8,3.1,0.04,0.93,0.18,<0.01,17.32,0.04
Sedimentary pyrite,239.08,121.11,37.69,4.46,53.7,3,0.44,2.92,0.46,0.02,60.45,7.28
Sedimentary pyrite,337.19,191.53,65.66,5.26,64.5,5.5,1.04,3.88,<0.13,0.06,99.23,10.42
Sedimentary pyrite,305.91,227.62,61.42,3.58,35,2.8,1.68,4.13,<0.13,0.08,119.7,10.68
Sedimentary pyrite,281.67,131.63,584.97,6.15,185.1,3.7,0.77,6.93,5.75,0.07,287.94,11.95
Sedimentary pyrite,348.03,220.51,69.43,1.78,62.7,5,1.48,4.56,<0.13,0.06,133.73,12.78
Sedimentary pyrite,392.19,264.55,69.68,4.52,47.3,7.1,1.3,5.09,0.15,0.06,127.96,13.41
Sedimentary pyrite,532.13,275.85,83.9,6.32,91.4,6.7,1.57,5.85,0.19,0.08,129.43,14.49
Sedimentary pyrite,557.5,334.64,94.14,5.98,105.4,7.3,1.41,6.7,0.3,0.08,144.09,16
Sedimentary pyrite,0.51,8.48,9.82,25.13,165,220.6,0.12,7.82,0.09,0.01,2.63,<0.01
Sedimentary pyrite,0.25,5.13,16.28,68.26,398.5,341.9,0.44,21.3,0.26,0.01,4.84,<0.01
Sedimentary pyrite,1.26,26.03,17.89,18.99,265.2,82.2,0.14,12.21,0.14,<0.01,7.27,<0.01
Sedimentary pyrite,238.2,429.84,12.66,49.22,28.7,90.7,<0.01,7.18,<0.13,0,7.53,<0.01
Sedimentary pyrite,11.78,126.18,34.04,<0.02,39.9,114.2,<0.01,14.72,<0.13,<0.01,12.41,<0.01
Sedimentary pyrite,1.7,36.37,37.42,25.67,181.2,115.5,0.52,12.47,0.42,<0.01,16.89,<0.01
Sedimentary pyrite,0.96,25.7,31.15,24.29,151.4,106.8,0.6,8.9,0.32,0.01,18.1,<0.01
Sedimentary pyrite,0.63,8.35,11.36,26.18,140.4,231.4,0.17,7.59,0.15,0.01,3.29,0.01
Sedimentary pyrite,0.89,15,18.99,22.55,43,33.6,0.23,3.52,0.14,<0.01,6.1,0.01
Sedimentary pyrite,44.22,105.2,222.26,5.46,264.5,3,10.1,11.52,0.14,<0.01,51.16,0.01
Sedimentary pyrite,217.42,237.24,157.75,4.32,460.7,4.7,1.57,11.64,<0.13,<0.01,161.65,0.01
Sedimentary pyrite,219.78,213.67,271.67,49.83,325,4.9,4.37,14.28,0.1,<0.01,244.58,0.01
Sedimentary pyrite,1.62,33.57,27.01,34.93,217,202.8,0.33,10.73,0.34,0,9.86,0.01
Sedimentary pyrite,2.07,40.68,22.91,14.54,284,95.2,0.28,13.77,0.13,<0.01,11.08,0.02
Sedimentary pyrite,0.02,12.01,9.31,10.35,46,49,0.1,2.07,0.12,<0.01,2.74,0.02
Sedimentary pyrite,0.01,8.27,3.66,0.51,14,26.2,0.08,1.17,0.1,<0.01,2.17,0.02
Sedimentary pyrite,54.11,144.33,210.52,5.7,184,3.7,9.18,12.07,0.14,<0.01,48.62,0.02
Sedimentary pyrite,0.13,31.77,15.09,13.73,68,70.1,0.15,3.73,0.17,<0.01,4.71,0.02
Sedimentary pyrite,256.48,328.3,343.93,4.85,334,7.2,7.67,18.33,0.16,<0.01,200.46,0.03
Sedimentary pyrite,34.5,102.41,268.89,6.4,199,4.6,16.16,13.5,0.11,<0.01,21.51,0.03
Sedimentary pyrite,275.99,180.34,226.41,3.88,666,6.2,1.26,20.77,0.13,<0.01,251.52,0.03
Sedimentary pyrite,1.85,46.4,39.01,32.7,214,213.3,0.62,12.81,0.59,<0.01,18.5,0.04
Sedimentary pyrite,99.91,288.32,352.58,6.55,183,6.4,11.33,14.1,0.18,0,148.92,0.04
Sedimentary pyrite,3.47,56.79,97.74,18.36,156,64.5,1.83,21.75,1.18,0.02,59.18,0.05
Sedimentary pyrite,4.99,70.34,93.84,20.01,204,61.9,1.79,21.65,1.05,0.02,56.13,0.05
Sedimentary pyrite,165.37,362.67,372.24,6.68,198,6.3,12.76,15.46,0.16,<0.01,153.08,0.05
Sedimentary pyrite,2.64,46.77,109.59,17.48,187,60,2.37,25.01,1.32,0.01,73.63,0.06
Sedimentary pyrite,21.63,101.95,17.61,15.48,943,368,0.61,38.21,0.43,<0.01,18.59,0.07
Sedimentary pyrite,3.4,75.9,97.86,17.89,206,51.4,2.06,23.15,1.29,0.02,62.32,0.07
Sedimentary pyrite,5.63,86.67,90.23,22.95,171,58.4,1.95,19.5,1.21,0.03,50.25,0.08
Sedimentary pyrite,5.91,135.11,102.63,21.06,207,58.5,2.09,23.45,1.16,0.03,63.51,0.11
Sedimentary pyrite,9.61,77.69,30.7,2.86,35,130.6,0.5,13.77,0.14,<0.01,10.27,0.12
Sedimentary pyrite,10.1,131.31,32.76,2.62,33,145.3,0.65,12.3,0.14,<0.01,10.9,0.13
Sedimentary pyrite,8.07,93.74,34.88,3.67,41,119.1,0.74,16.02,0.25,<0.01,12.44,0.13
Sedimentary pyrite,8.47,89.36,27.9,1.8,32.4,135.3,0.48,9.8,0.21,<0.01,9.89,0.14
Sedimentary pyrite,264.01,385.73,345.94,5.83,322.4,8.3,7.81,19.91,0.19,<0.01,216.19,0.16
Sedimentary pyrite,18.81,102.33,36.25,1.79,44,124.9,0.81,16.26,0.24,<0.01,17.92,0.18
Sedimentary pyrite,14.22,150.51,43.83,6.85,54.9,126.2,0.79,17.11,0.22,0,17.58,0.21
Sedimentary pyrite,12.91,126.79,39.92,3.82,46.3,129.9,0.84,16.78,0.14,<0.01,14.84,0.22
Sedimentary pyrite,14.15,159.15,39.28,9.83,41.6,131.8,0.89,13.68,0.28,<0.01,13.11,0.22
Sedimentary pyrite,13.14,140.89,46.12,3.95,49.8,122.6,0.9,21.47,0.22,<0.01,17.35,0.23
Sedimentary pyrite,11.85,120.1,37.02,4.42,39.6,103.2,1.02,18.18,0.18,<0.01,16.7,0.23
Sedimentary pyrite,13.94,151.75,40.54,13.15,41,126.3,0.99,15.85,0.24,<0.01,17.04,0.23
Sedimentary pyrite,12.39,148.13,41.64,3.49,47.9,126.6,1.02,18.18,0.29,<0.01,15.91,0.25
Sedimentary pyrite,12.31,130.74,41.68,5.79,45.3,114.3,1.08,19.92,0.25,<0.01,17.1,0.26
Sedimentary pyrite,275.72,341.73,241.42,6.42,285.2,9.3,4.24,15.83,<0.13,<0.01,228.04,0.26
Sedimentary pyrite,40.03,113.42,66.96,35.07,526.3,492.9,1.09,97.99,1.14,<0.01,34.19,0.28
Sedimentary pyrite,173.86,148.98,173.27,5.04,620.7,4.9,0.54,29.44,0.15,<0.01,318.09,0.81
Sedimentary pyrite,42.63,922.46,500.32,311.56,606,60.9,7.39,70.9,2.81,0.13,217.04,0.83
Sedimentary pyrite,120.01,663.51,218.3,313.83,269,102.2,2.64,20.41,1,<0.01,64.77,0.85
Sedimentary pyrite,776.35,613.58,310.43,12.59,216.1,16.8,7.81,23.36,0.22,0.04,657.11,1.7
Sedimentary pyrite,171.28,438.08,266.78,6.21,147.1,11.6,8.15,17.79,<0.13,0.04,474.4,1.83
Sedimentary pyrite,239.17,570.61,343.38,9.18,175.9,12.9,10.06,21.27,0.23,0.05,620.35,2.5
Sedimentary pyrite,262.42,463.33,324.32,8.27,139.3,10.4,7.8,18.9,0.26,0.03,661.87,2.63
Sedimentary pyrite,319.3,613.12,348.37,6.65,190,16.7,8.51,22.27,<0.13,0.03,585.22,3.11
Sedimentary pyrite,301.29,512.01,355.09,6.26,141.8,14.2,7.06,17.44,0.13,0.06,738.02,3.84
Sedimentary pyrite,364.3,195.35,266.91,3.9,480.3,7.9,1.09,29.27,<0.13,<0.01,306.49,6.14
Sedimentary pyrite,421.07,242.39,332.33,4.53,591,9.3,1.41,33.33,0.14,0.01,366.58,6.6
Sedimentary pyrite,396.87,317.3,323.32,5.51,594,10.1,1.48,44.06,0.1,0.01,361.29,8.6
Sedimentary pyrite,12.01,32.35,0.82,0.28,27,38.3,<0.01,0.88,<0.13,<0.01,3.11,0.04
Sedimentary pyrite,2.55,5.58,10.41,1.79,26,28.4,0.03,0.62,<0.13,0,4.11,0.04
Sedimentary pyrite,4.98,15.2,9.73,1.45,23,42.1,0.05,0.84,<0.13,<0.01,3.78,0.04
Sedimentary pyrite,5.62,12.77,13.01,2.64,26,39.8,0.13,0.84,<0.13,<0.01,4.89,0.05
Sedimentary pyrite,12.36,20.08,17.72,2.8,27,39.6,0.03,0.71,<0.13,<0.01,3.41,0.05
Sedimentary pyrite,13.4,23.23,6.1,2.79,24,26,0.06,0.91,<0.13,<0.01,3.7,0.06
Sedimentary pyrite,4.48,9.8,9.02,3.9,21,32.4,0.03,1.19,0.06,<0.01,4.39,0.06
Sedimentary pyrite,9.43,17.49,13.46,12.05,24,30.9,0.07,0.93,0.13,<0.01,4.13,0.06
Sedimentary pyrite,19.11,36.62,11.7,5.81,26,32.3,0.09,1.17,0.11,<0.01,4.63,0.07
Sedimentary pyrite,36.92,72.62,7.88,7.45,9,37.9,0.07,0.86,<0.13,<0.01,3.24,0.07
Sedimentary pyrite,5.17,17.11,10.14,0.52,25,39.4,0.1,0.98,<0.13,<0.01,4.08,0.07
Sedimentary pyrite,2.43,88.81,22.78,11.6,24,40.9,0.06,2.04,0.15,<0.01,9.56,0.07
Sedimentary pyrite,1.21,22.92,25.68,28.2,24,30.6,0.11,2.45,<0.13,0,12.25,0.07
Sedimentary pyrite,5.39,15.59,10.78,2.05,26,45.7,0.04,1.16,<0.13,<0.01,4.02,0.08
Sedimentary pyrite,1.93,68.69,26.07,38.2,27,38.6,0.09,2.7,0.12,<0.01,11.04,0.08
Sedimentary pyrite,68.3,147.15,12.68,10.93,18,42.6,0.09,1.28,0.16,0,4.93,0.08
Sedimentary pyrite,1.09,29.79,34.35,9.48,34,29.2,0.14,3.55,0.21,0,14.23,0.08
Sedimentary pyrite,6.41,7.31,7.7,0.92,28,29.5,0.09,0.95,<0.13,0.01,4.59,0.09
Sedimentary pyrite,10.71,26.29,10.04,<0.02,20,41.8,0.06,1.47,<0.13,<0.01,5.14,0.09
Sedimentary pyrite,1.09,35.97,37.7,6.77,45,20.2,0.07,2.63,0.19,<0.01,14.49,0.1
Sedimentary pyrite,9.75,20.42,10.82,2.34,26,31.8,0.13,1.02,0.07,<0.01,5.4,0.11
Sedimentary pyrite,11.14,253.87,35.06,3.73,33.6,50.2,0.1,3.95,0.2,<0.01,13.72,0.11
Sedimentary pyrite,1.64,39.6,40.76,3.09,45.7,34.5,0.14,4.76,0.18,<0.01,17.45,0.12
Sedimentary pyrite,1.94,84.71,36.59,51.81,38.9,38.9,0.08,3.39,0.16,<0.01,21.84,0.13
Sedimentary pyrite,2.54,59.34,26.24,74.83,21.8,39.4,0.12,2.47,<0.13,<0.01,11.54,0.13
Sedimentary pyrite,2.44,62.58,36.72,34.13,33.8,29.2,0.14,3.96,0.18,<0.01,16.65,0.13
Sedimentary pyrite,1.25,36.98,31.69,23.84,28.1,27.5,0.15,3.32,0.14,<0.01,13.16,0.13
Sedimentary pyrite,1.79,60.68,37.3,0.77,33,61.2,0.22,3.1,0.25,<0.01,15.68,0.14
Sedimentary pyrite,50.38,73.44,12.97,6.43,21.3,32.4,0.16,1.53,<0.13,<0.01,7.03,0.17
Sedimentary pyrite,1.26,61.71,44.36,12.01,52.1,47,0.16,4.34,0.24,<0.01,19.66,0.17
Sedimentary pyrite,2.43,121.44,54.17,45.51,38.5,48.7,0.16,3.05,0.17,<0.01,19.28,0.17
Sedimentary pyrite,3.05,83.06,43.68,39.53,30.9,25.7,0.32,2.82,0.23,<0.01,14.98,0.26
Sedimentary pyrite,32.15,171.75,65.92,69.38,94.4,33.2,0.88,6.81,0.3,<0.01,22.82,0.27
Sedimentary pyrite,0,0.77,0.15,<0.02,0.3,5.1,<0.01,11.6,<0.13,<0.01,0.33,<0.01
Sedimentary pyrite,0.1,8.36,0.57,0.33,0.3,5.3,<0.01,0.04,0.07,<0.01,0.33,<0.01
Sedimentary pyrite,0.01,0.7,0.35,0.37,0.3,9.2,<0.01,11.6,<0.13,<0.01,0.33,<0.01
Sedimentary pyrite,0.79,3.32,0.3,<0.02,0.4,8.3,0.01,0.08,0.08,0,0.33,<0.01
Sedimentary pyrite,8.63,57.77,5.83,0.23,4.6,14.1,<0.01,0.38,0.05,<0.01,0.59,<0.01
Sedimentary pyrite,8.57,98.11,6.79,1.71,6.5,12.6,<0.01,0.35,0.11,<0.01,0.67,<0.01
Sedimentary pyrite,18.83,142.2,5.54,5.62,8,12,0.02,0.37,<0.13,<0.01,0.79,<0.01
Sedimentary pyrite,3.08,23.7,4.99,2.19,1.9,7.2,0.03,0.06,<0.13,<0.01,0.39,0.01
Sedimentary pyrite,21.27,66.77,2.9,0.52,0.8,4.2,0.02,11.6,<0.13,<0.01,0.33,0.02
Sedimentary pyrite,6.8,102.01,7.73,1.75,10,15.3,0.02,0.43,<0.13,<0.01,1.25,0.02
Sedimentary pyrite,0.78,35.63,9.63,1.69,6.6,17.1,0.06,0.54,0.11,0.01,1.31,0.02
Sedimentary pyrite,0.12,11.9,27.53,1.08,8,29.9,0.03,0.58,<0.13,<0.01,1.4,0.03
Sedimentary pyrite,4.92,136.44,53.03,17.8,41,98.2,0.28,16.5,0.13,<0.01,19.72,0.07
Sedimentary pyrite,2.68,115.17,68.66,6.74,20,52.7,0.19,3.82,0.18,<0.01,9.1,0.08
Sedimentary pyrite,1.82,77.81,43.37,6.34,25,139.1,0.21,14.23,<0.13,0.01,18.7,0.09
Sedimentary pyrite,2.6,75.33,37.87,14.13,18,52.2,0.16,4.76,0.17,<0.01,9.73,0.09
Sedimentary pyrite,1.54,71.89,65.76,19.75,40,123.7,0.23,16.43,<0.13,<0.01,28.25,0.09
Sedimentary pyrite,2.21,93.91,66.72,20.32,34,139.1,0.32,15.6,0.22,<0.01,26.55,0.1
Sedimentary pyrite,2.28,81.28,63.28,45.51,40,86.9,0.42,19.46,0.21,<0.01,24.66,0.1
Sedimentary pyrite,2.2,122.88,63.61,14.69,28,138.9,0.26,14.08,0.14,<0.01,23.36,0.11
Sedimentary pyrite,3.03,112.35,40.47,16.66,22,57.6,0.18,5.37,0.12,<0.01,12.66,0.11
Sedimentary pyrite,4.55,146.4,63.09,11.85,45,115.3,0.37,16.06,0.24,<0.01,24.29,0.11
Sedimentary pyrite,2.46,101.45,71.4,19.98,43,127.2,0.25,18.66,0.23,<0.01,30.56,0.11
Sedimentary pyrite,1.81,71.75,42.82,56.65,19,61.2,0.24,5.31,0.11,0.01,13.94,0.11
Sedimentary pyrite,2.94,106.38,34.47,50.2,22,48.3,0.24,5.1,0.2,<0.01,11.9,0.11
Sedimentary pyrite,3.27,154.52,61.79,31.48,32,176.8,0.34,16.46,0.24,<0.01,25.71,0.12
Sedimentary pyrite,6.8,251.24,60.83,15.74,43,87.5,0.36,17.77,0.18,0.01,27.88,0.12
Sedimentary pyrite,3.59,120.7,72.98,25.77,38,112.5,0.33,18.82,0.23,<0.01,31.37,0.12
Sedimentary pyrite,5.6,139.6,76.83,25.63,43,129,0.34,18.52,0.25,0.01,32.64,0.12
Sedimentary pyrite,4.37,145.21,39.09,37.57,28,48.4,0.27,6.92,0.17,<0.01,15.26,0.14
Sedimentary pyrite,18.36,146.47,40.35,66.83,36,45.6,0.33,5.17,0.3,<0.01,14.36,0.14
Sedimentary pyrite,3.58,129.04,63.53,17.43,31,122.7,0.36,18.51,0.28,<0.01,29.11,0.15
Sedimentary pyrite,16.56,159.17,41.61,18.51,40,53.9,0.33,7.04,0.43,0.01,18.84,0.16
Sedimentary pyrite,3.03,130.18,91.01,25.59,48,111,0.42,22.63,0.24,<0.01,37.26,0.17
Sedimentary pyrite,43.77,166.36,43,18.28,37,48.7,0.29,6.4,0.21,<0.01,18.22,0.17
Sedimentary pyrite,2.7,102.08,68.85,29.45,36.6,116.2,0.44,18.06,0.16,0.01,29.65,0.17
Sedimentary pyrite,12.25,119.41,56.32,21.42,34.9,53.8,0.52,5.59,0.27,<0.01,15.07,0.18
Sedimentary pyrite,2.17,90.02,44.2,50.37,21.1,57.8,0.38,3.9,0.12,<0.01,15.78,0.18
Sedimentary pyrite,26.41,149.5,51.55,23.53,34.9,41.6,0.47,6.39,0.36,<0.01,18.97,0.19
Sedimentary pyrite,11.45,508.16,101.87,31.49,79.3,100.6,1.01,28.08,0.3,0.01,40.7,0.2
Sedimentary pyrite,3.97,164.82,84.17,12,40.9,140.2,0.48,18.5,0.39,<0.01,30.11,0.21
Sedimentary pyrite,27.08,167.56,54.2,40.35,37.7,47.1,0.62,6.01,0.22,<0.01,19.89,0.23
Sedimentary pyrite,37.97,177.44,47.7,38.42,34.7,50.9,0.45,5.97,0.31,<0.01,20.01,0.25
Sedimentary pyrite,5.16,194.28,101.86,28.3,64,140,0.79,31.21,0.41,0.01,45.5,0.29
Sedimentary pyrite,22.67,202.99,67.58,98.56,47,62.9,0.64,8.26,0.39,<0.01,27.65,0.32
Sedimentary pyrite,24.87,518.73,217.47,3.4,309.7,36.1,5.32,34.25,<0.13,<0.01,81.8,0.46
